"id";"title";"year";"depth";"priority";"horizontalDepth";"citingFilled";"residential_mobility_census_UK";"residential_mobility";"urban_migration_housing_market_UK";"residential_mobility_UK";"internal_migration";"internal_migration_market_UK";"housing_market_mobility_UK";"internal_migration_census_UK";"urban_migration";"internal_migration_UK";"internal_migration_housing"
"8308910867366780842";"Sino-Peruvian Identity and Community as Prison: Siu Kam Wen's Rendering of Self-Exploitation and Other Survival Strategies";"2008";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16729346309723326768";" Third world cities";"1993";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11945009848120667023";"Recovery migration after Hurricanes Katrina and Rita: Spatial concentration and intensification in the migration system";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7127208911400353385";"Residential mobility, age, and the life cycle";"1977";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3307203126791309332";"Impact of migration in economic and social of rural environments";"2013";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9188342937437661096";"Locomotives of local growth: The short-and long-term impact of railroads in Sweden";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18395087752065987179";"Urban clustering, development similarity, and local growth: A case study of Canada";"2006";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2565998009961621246";" Masterless men: the vagrancy problem in England 1560-1640";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4122840308685048179";" The growth of humanity";"2001";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15722780514422665166";"Why are educated and risk-loving persons more mobile across regions?";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5940422822045417998";"Residential satisfaction, community integration, and risk across the family life cycle";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6210251172432139321";" Feminism and migration: Cross-cultural engagements";"2012";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17570049511745034576";"People on the move: determinants of servant migration in nineteenth-century Sweden";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15744733971014472963";"War and social integration: The effects of the Israeli-Arab conflict on Jewish emigration from Israel";"1988";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15400891431448146137";" Rural-urban linkages and welfare: the case of Ghana's migration and remittance flows";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10048842907825739068";" Kindheit, Jugend, Migration: von transnational zu translokal";"2015";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10808195714016954463";" Mobile Europe: The theory and practice of free movement in the EU";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14316791807723180343";"Gulf migration, remittances and economic impact";"2009";"2";"10";"internal_migration_housing:64";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"64"
"1314432533710537029";"Aftermath of natural disasters: Coping through residential mobility";"1983";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13145424332440458051";"In‐Between Stability and Subtle Changes: Urban Growth, Population Structure, and the City Life Cycle in Rome";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8782623130785377516";" Voluntary internal migration: An update";"2004";"2";"10";"internal_migration:46";"false";"NA";"NA";"NA";"NA";"46";"NA";"NA";"NA";"NA";"NA";"NA"
"16993031832765987846";"The volume and dynamics of international migration and transnational social spaces";"2000";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7456278759351408956";" Institutional effects on internal migration";"1982";"2";"10";"internal_migration_market_UK:92";"false";"NA";"NA";"NA";"NA";"NA";"92";"NA";"NA";"NA";"NA";"NA"
"14603448620532966108";"Migration of the aged";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17047609527287670311";"A conditional logit approach to US state‐to‐state migration";"2001";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3338240264590418222";" Separate destinations: Migration, immigration, and the politics of places";"1999";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11926478476003387375";" Internal migration by ethnic group: data sources";"2002";"2";"10";"internal_migration_census_UK:50";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"50";"NA";"NA";"NA"
"16491604384040890028";"Employment-motivated migration and economic growth in post-industrial market economies";"1978";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15503426961249177218";"Towards an approach to borders and mobility in Africa";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1283909292742008160";" Миграционный прирост населения в России: факторы, перспективы, выводы для миграционной политики";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5156271374717740327";" Online service switching behavior: The case of blog service providers";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8423271438959174573";"How and why Phoenix households changed: 1970–1980";"1986";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4974885501506490568";" Internal migration in Great Britain: a district level analysis using 2001 Census data";"2008";"2";"10";"internal_migration_census_UK:1,internal_migration_UK:16";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"1";"NA";"16";"NA"
"14022763263390346542";" The Routledge handbook of tourism geographies";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5076560717945573586";"Theories on interregional migration: An overview";"1995";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2698659026967525434";" Household movement patterns";"1972";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2664673533855830530";"School of migrant children, an ethnography in an unregistered migrant school in Beijing";"2012";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16906898283643019993";" Internal migration and development: a global perspective";"2005";"2";"10";"internal_migration:18";"false";"NA";"NA";"NA";"NA";"18";"NA";"NA";"NA";"NA";"NA";"NA"
"12855669255712354290";"6: Integrating International and Internal Migration Theories";"1981";"2";"10";"internal_migration:38";"false";"NA";"NA";"NA";"NA";"38";"NA";"NA";"NA";"NA";"NA";"NA"
"4013810079420872157";" The Intra‐urban Migration Process: Comments and Empirical Findings";"1977";"2";"10";"urban_migration_housing_market_UK:24";"false";"NA";"NA";"24";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14246818700930915879";"The Economic Adaptation of Immigrants: A New Theoretical Perspective";"1978";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7606510696130953216";"Interrelationships between childbearing and housing transitions in the family life course";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6945963245407887149";" The Shelley-Byron circle and the idea of Europe";"2010";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5394588707597453141";"Housing consumption disequilibrium and local residential mobility";"1976";"2";"10";"residential_mobility_census_UK:35,residential_mobility:71";"false";"35";"71";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11125406341526367855";" Sharing child care in early parenthood";"1987";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13104946134247625073";" Urbanization and urban policies in pacific Asia";"2019";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17355490163698305025";" Gendering marriage migration and fragmented citizenship formation:“Korean” wives, daughters-in-law, and mothers from the Philippines";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16612006622160851812";" Transformations of la familia on the US-Mexico Border";"2008";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15901748755558714045";"Housing liquidity, mobility, and the labour market";"2012";"2";"10";"housing_market_mobility_UK:53";"false";"NA";"NA";"NA";"NA";"NA";"NA";"53";"NA";"NA";"NA";"NA"
"4141035441058388628";" Status selective white flight and central city population change: A comparative analysis";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9217361813029642412";"The role of primary mortgage institutions in housing delivery";"2007";"2";"10";"urban_migration_housing_market_UK:84";"false";"NA";"NA";"84";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14422736882578861901";" Gender and livelihoods: Mapping the economic strategies of porters in Accra, Ghana";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7773749524470851236";" New Hebridean Mobility: a study of circular migration";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10957179290881433973";"Combining census and registration data to estimate detailed elderly migration flows in England and Wales";"2007";"2";"10";"internal_migration_census_UK:22";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"22";"NA";"NA";"NA"
"16572830491208389963";"Foreign Workers in Israel: History and Theory";"1998";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15431884821471146580";"Rural–urban migration and urbanization in China: Evidence from time-series and cross-section analyses";"2003";"2";"10";"urban_migration:8";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"8";"NA";"NA"
"2798029232141006757";" Koom la viim: enjeux socio-sanitaires de la quête de l'eau à Ouagadougou (Burkina Faso)";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"653232038368757405";"An interactive contextual model of migration in Ilocos Norte, the Philippines";"1987";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3960649713265001590";" Internal migration during modernization in late nineteenth-century Russia";"2014";"2";"10";"internal_migration:89";"false";"NA";"NA";"NA";"NA";"89";"NA";"NA";"NA";"NA";"NA";"NA"
"13406395918803075420";" Toewijzers en woningzoekenden: een case-studie naar de aard en de dimensies van het proces van woonruimteverdeling in Nijmegen";"1984";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17638085207469640971";"Some social indicators for multiple family housing";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3626753617305424227";"Labor mobility and wages";"1979";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7411282410359568741";"Migration to the New South Wales north coast 1986–1991: Lifestyle motivated counterurbanisation";"1998";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8841721241309245363";"Ecomigration: Linkages between environmental change and migration";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"968691521283750585";" Labor migration from China to Japan: International students, transnational migrants";"2011";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7723932815046180593";"The elite, the natives, and the outsiders: Migration and labor market segmentation in urban China";"2002";"2";"10";"urban_migration_housing_market_UK:63";"false";"NA";"NA";"63";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10305563286870395060";"Distinguishing the geographic levels and social dimensions of US metropolitan segregation, 1960–2000";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16276736982338783302";"Declining segregation of same-sex partners: Evidence from Census 2000 and 2010";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6240798523635304106";" La política de admisión de extranjeros inmigrantes en el derecho español y sus repercusiones ético-políticas. Una expresión de la cultura del control y de la …";"2009";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4888278111223228569";" Wege der Sicherheitsgesellschaft: Gesellschaftliche Transformationen der Konstruktion und Regulierung innerer Unsicherheiten";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14417689828129029641";" The environmental trap: the Ganges river diversion, Bangladeshi migration and conflicts in India";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10565218871562185466";"The emerging global tourism geography—An environmental sustainability perspective";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16488535754221452234";" Industrial society and social walfare: the impact of industrialization on the supply and organization of social welfare services in the United States.";"1958";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4178492857581807594";"Settlement-identity: Psychological bonds with home places in a mobile society";"1990";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"231772001579537682";"Population movements and integrated rural development";"1979";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13674731673890617545";"Identidade, território e práticas familiares: a relação com a terra ea emigração em Sever do Vouga";"2008";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3928098733158411740";"Expected and actual residential mobility";"1976";"2";"10";"residential_mobility:59";"false";"NA";"59";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13546685305181389319";"Settlement or mobility? Immigrants' re-migration decision-making process in a high-income country setting";"2019";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4181359305897769434";"Immigration and the diffusion of technology: The Huguenot diaspora in Prussia";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"987063044752277231";"农村劳动力流动的影响因素分析——基于生存分析的视角";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18080790377577610468";"The analysis of internal migration in the United Kingdom using census and National Health Service Central Register data.";"1989";"2";"10";"internal_migration_census_UK:48";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"48";"NA";"NA";"NA"
"8176880563748822706";"The racial context of white mobility: An individual-level assessment of the white flight hypothesis";"2000";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13567701929108669276";"Women in-between: Gender, transnational and rural-urban mobility in the Mekong region";"2005";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4795568555757219573";"Neighborhood trajectories of low-income US households: An application of sequence analysis";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6048656823300950933";"North American migration: returns to skill, border effects, and mobility costs";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13953246084178758629";"Immigration, domestic migration, and demographic balkanization in America: new evidence for the 1990s";"1996";"2";"10";"internal_migration_census_UK:99";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"99";"NA";"NA";"NA"
"12298113486937074320";"Sectoral mobility in UK and US labour markets";"2001";"2";"10";"housing_market_mobility_UK:50";"false";"NA";"NA";"NA";"NA";"NA";"NA";"50";"NA";"NA";"NA";"NA"
"695275773878194076";"Disability, residential mobility, and changes in living arrangements";"1991";"2";"10";"residential_mobility:18";"false";"NA";"18";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9236639441481535299";" Locational push‐pull analysis of migration streams";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14545289889930838486";" Migration and freedom: Mobility, citizenship and exclusion";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12176941144675476979";" Environmental change and migration in Sub-Saharan Africa";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17336795278472162767";"Mobility biographies: Elements of a biographical theory of travel demand (Mobilitätsbiographien: Bausteine zu einer biographischen Theorie der Verkehrsnachfrage)";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15018435659533964344";"Migration, Identity, and Belonging: Anthropological Perspectives on a Multidisciplinary Field of Research";"2012";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2832847838951313292";"Korean return migrants from Brazil  Ethnic and economic aspects";"2007";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14111281586567077772";" Estimating changes of residence for cross-national comparison";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14126724962317147377";" Les facteurs structurels et conjoncturels de la mobilité résidentielle depuis 20 ans";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3796480098262252193";"An economic analysis of migration in Costa Rica";"1974";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
